GEOID,PollutionAWeighted
06075012302,5.133215835
06037183610,4.902523327
06059042329,3.4937739310000002
06085503305,4.238824315836817
06047002306,6.320821797
06073017006,2.292321851
06029003209,5.567355608000001
06085504102,2.665867893
06037203100,8.43745466
06001437300,5.206820455
06073000302,5.034792806
06037431002,6.586830195836437
06059099242,6.354343053195855
06059076105,7.373276249000001
06085505305,4.996007872
06033001302,3.639544664969853
06037604102,6.681397948
06037482401,6.774589433
06037432901,8.380807326
06111009700,4.899384401691112
06025012102,7.381279086000001
06065031100,6.843221524
06037572700,7.207778302
06107001601,4.768002839
06037191720,6.476106196
06029003132,6.037567974999999
06061021403,3.261227648
06067008111,4.080566007
06037192002,5.763602461
06037482521,6.073860574
06037265601,5.379354166
06085503710,4.745790694630631
06037113423,7.514306634
06059075513,5.542954387
06037104108,6.243398328999999
06071008710,4.217897164
06107002904,5.36429189
06093001200,3.031494539
06071011003,4.56823744
06067008142,3.114999706
06065041813,6.896001823000001
06071007202,7.886993525
06037620501,6.313718612
06001450300,4.692037307
06037980003,3.158234343
06001421800,3.764234301
06037602511,6.982386444992374
06059099215,4.850648134
06059052519,5.960602587
06067000700,6.45316344
06037573403,6.384562641
06003010000,4.058750782
06037191204,6.632019572000001
06109005201,4.58954341
06037273404,4.933366799
06037242600,7.487858305
06065049102,2.706007454
06037199300,7.297881009
06059042338,2.99731495
06065046102,4.249519384
06001409600,3.627800596
06071009713,1.972629914
06009000504,2.0914084
06037550501,7.1749704541266865
06065043309,4.83888857
06001423902,3.973469509
06081605200,3.7765332829646194
06037106403,4.810752462
06037123700,6.24150681
06073013908,4.80054367
06037603902,7.860685899
06037431701,4.60799370478088
06001444601,5.863838681584842
06083002307,5.438198891
06047002001,6.531686849
06079010701,2.393810978
06085512029,4.538447822
06037432802,8.576286397212197
06081605300,5.23402539181096
06019004211,4.957989033
06037480802,7.691790353957905
06059021802,5.611008242
06023010503,2.287500724
06085508601,4.977724212047286
06001437800,3.605193494
06037430501,4.076218075
06097153809,3.906589572
06037213310,6.135261067
06037267700,6.990213056
06037406413,5.772676448730008
06071000817,6.19312356
06107001305,7.211940303
06059075301,6.317407649617293
06073002602,4.006984609
06073017813,6.20699107
06061021131,2.3941203396784543
06013980000,6.334031019
06037460800,6.198645634001148
06001423000,5.027057588
06037301701,8.767602722
06037900509,3.22599042
06059032031,3.340331479
06001437900,4.358707053
06037577300,NA
06059032014,6.369378930915688
06037265204,5.821217841999999
06019005606,5.890903622
06067006704,5.0895862755620245
06019003402,7.1646162040000005
06089012500,2.734115077
06037670101,6.365621719057081
06085506603,3.475639838
06113010314,4.57256405
06037502003,6.764802095
06037463900,6.664751532
06109002102,3.0948891145768807
06037113428,6.230831343
06037603706,6.283979396000001
06059062610,7.987537586179485
06037213202,5.944609344000001
06097151311,2.5367339342529474
06067006203,5.822071292999999
06073013420,3.541806358
06073000902,2.764482992
06071010014,3.823056501
06071002015,5.708476715
06037265522,5.781195353
06029004603,3.955794174
06073017408,4.565464741
06037554105,5.914539858
06071007104,4.357475294567023
06001438201,4.626063332044122
06067005701,4.981236676
06067004020,3.8181127839999998
06037542501,5.861884003
06075032602,4.602834886
06029003807,4.169737407
06037293306,7.308674888
06025011902,7.141120149
06015000202,3.399309175206113
06059011000,6.814714631
06073003901,6.009972407999999
06037408140,7.165426791004947
06037199002,9.371801902211136
06067007024,3.463014095
06075032802,4.028642383
06111001511,4.66123543
06037480901,7.000770505
06071002013,5.714108619
06073006600,5.568295271
06037463200,6.022668862649123
06023011600,2.732855158
06075047801,4.385468799
06013365003,4.2045047707883025
06037267901,5.105820259
06077005405,5.102868218
06037651201,5.277784213
06065031703,6.55225647
06037127300,7.773068119
06037534403,5.788235386012563
06061023900,2.59306042
06077005218,2.77638199
06085504805,5.296644826
06095252608,3.348318588
06065043518,5.113140946
06059052417,3.587137422079521
06037214000,6.3705319750000005
06065043509,4.13177863
06037540000,8.24926923119321
06001405500,4.16611371
06071003509,6.583824033
06037534804,6.809311363000001
06071000821,6.174519411319492
06001420500,5.778838694499923
06037573601,4.826241845
06073008344,4.937388862
06037272302,5.22012426
06037221601,6.438084617
06063000502,3.0274738532698153
06079011901,4.231414773
06037431100,8.408583368
06037920109,3.539719446
06037261103,4.662757335
06053000106,3.646811191
06047001301,7.292366394000001
06031001003,5.565214441
06029005510,4.862884014290597
06037141201,6.381499921
06037920045,3.152555815
06037463000,6.426928587750423
06031001401,4.488630216
06037296401,3.382091756
06071010433,2.935825379
06037124500,5.559024718
06037504101,6.835462824
06037620704,5.241257521
06037542502,7.320646542
06059001102,6.240251001175651
06075047701,4.403404815
06037572001,6.728906190786915
06037134303,6.52767115
06071002018,4.963192865697189
06037235100,5.453518189
06077005123,5.435638435
06037109601,5.324293565
06053010603,3.5386062647673455
06083002102,4.92987986
06037574602,5.6050908577076965
06067007801,4.109883773
06037543100,8.907615246506786
06107002403,7.8364133670000005
06075061102,4.898498802
06071004201,6.33034971
06059099803,4.944008138
06077005308,4.701885385766637
06037800337,5.870194850000001
06037408623,7.226300909337589
06107003001,5.874500003
06037201601,6.386233118
06067009609,1.660192835
06037123520,6.243379227
06037302002,7.300589093
06073003404,7.256867520000001
06037534002,7.404214913331577
06037533401,7.809148135
06111004505,3.3362213526468523
06037195201,6.311165441000001
06081600402,3.699478251
06049000200,NA
06071003000,6.202271337
06053010607,2.9955956580000005
06037403404,4.703123988
06001437102,4.540656958
06075023300,6.00369641115201
06073002601,3.844124744
06075031301,4.294179791
06037900804,5.580097192
06073020904,3.360309869299107
06037241300,6.585010284
06075015802,3.810720268
06037406103,6.489623087792136
06067009008,6.819395339
06037670326,3.950186783
06037236102,5.978808476
06075030800,3.688324478
06025012400,4.964795174
06053000501,4.34652951
06037232300,5.573245529000001
06037214904,6.334451823
06001401500,6.50419690866481
06059011715,4.162918305
06081603802,3.749575729
06077003214,4.234530014
06045011200,3.0970383451124563
06081607900,4.53688310196503
06073013204,4.859083358
06075032801,4.174792203
06001427900,4.747877074
06085506803,3.149238749
06037113424,7.514306634
06071010015,3.199091258
06037109604,5.732827775
06083001800,5.506984266
06019004602,5.208656906
06037216401,5.462042076398998
06001422500,4.201406635006275
06055201007,3.4307392934933985
06029003136,5.577229567
06071002708,7.628888715
06037573202,6.795175754
06105000200,3.2701929621261074
06073017070,4.462786012634824
06037237202,7.038282822
06059063010,4.437310849
06065044102,4.522686967
06037297202,4.233813142
06067005102,4.524577806
06065040617,8.141872705
06001402600,6.192619158
06099004000,6.887859989862113
06073018617,4.092937486
06037481500,7.832170569
06029005208,5.140193640175959
06107000501,6.741291634955164
06113011303,5.105013922
06047001603,5.952544508
06081984300,6.873424629377136
06097151305,4.523974588941313
06071980100,6.539772737628048
06059087101,5.6501736010000005
06023011100,3.4920278659999995
06065050401,3.6438074549999997
06037602510,6.892930364
06037408006,6.842617917579396
06079011103,6.715207744187064
06059110114,5.038169594
06059042106,5.302068455704287
06089010703,3.8104507409999995
06029003811,5.333676872
06107002009,6.065979049
06037407001,8.713388135
06073021202,3.876136649628937
06001437000,4.778761011
06037651302,5.903618807
06047002100,6.692531356398306
06075012403,4.7870774
06105000102,3.6504463470000004
06019004216,5.935833749
06085505304,4.522043667510532
06037127102,6.777790884
06099003300,7.831050383998624
06059088501,6.419185235
06073015100,4.232522735144555
06037271703,5.52093565
06037481404,7.069120934
06001427200,5.941565016000001
06045010602,4.164964985
06037189801,6.034761078
06107001705,5.60660468
06043000400,3.3271761776461806
06075026003,3.329090147430053
06037430302,5.202654395
06029003103,5.955577246000001
06037294410,6.689668886
06019005000,6.176455718
06107003601,4.132165879
06073003212,3.8164660334597214
06071009124,2.335955245
06065043294,3.3904690410000002
06081612700,4.310860809
06083002010,2.8048633202057935
06107001901,6.513035414
06037404302,5.425867608
06073010402,4.810631250698731
06077001200,4.586512935
06037530102,6.881185817
06037554517,5.368440842999999
06037650004,4.754000011
06073008343,3.209445188
06037228100,8.018644033
06037300301,4.998074295867832
06065042208,4.646856996
06037535002,6.814039038
06037216202,6.928881956000001
06113010902,4.259805366
06065030502,8.176611799118549
06001434000,4.638513634688192
06037533601,7.323087881576294
06085512604,5.597737822
06081601200,4.738740337
06067003204,4.624242192
06095251804,2.7441737941436926
06085503105,6.097064743999999
06037503902,7.261677806662609
06037555212,5.5992373572314476
06115040201,5.520399831999999
06085508404,4.236682895
06037235202,6.012036849
06019002800,6.402828296
06001437500,3.363455951
06037125501,7.211908213
06001406000,6.7237760930059185
06013364002,5.211622021077228
06073005102,6.701823682
06061020805,5.497452035
06037554204,5.58440362
06067007017,5.141663332072413
06059062900,5.595380930999999
06065045116,2.80709164
06037554404,6.017164365
06037462301,6.539964396
06037621005,4.464588754144136
06037600303,5.727653658
06037620904,3.453184529
06007001601,4.359831957
06067006002,5.30339238
06029003824,6.134481830070669
06037600704,5.095790973
06037206051,9.178074098
06037701202,4.471192312
06085506204,4.7328360290000004
06089012603,3.1574645977910882
06037920046,4.7006251105473416
06099000915,4.767560567
06065041410,7.161257279550389
06075015701,4.087278428
06059075813,5.881388478
06019005202,6.67756581
06095251802,5.776647894369237
06019005528,4.467729557
06071003606,6.590644643000001
06059099310,3.710807999
06065045703,5.118409827
06037462100,5.066108941
06037407102,7.732880717
06073013802,4.341706035
06013302009,3.77387697819587
06073020033,2.823157974
06059088203,4.623997512
06105000101,2.5346069373770623
06073007100,4.949521496731324
06037430005,6.258274988
06037134423,4.400067053
06067007422,3.7576485160000006
06071000504,7.192339083
06083002303,4.424747473
06065030503,6.871380505000001
06085508006,4.411612597
06067008910,5.50869595334209
06037480101,6.514421327269149
06037265521,5.781195353
06085503112,6.353822844
06019003401,7.1646162040000005
06037242700,7.736612167
06019004210,4.839631008
06075016801,4.107727325
06065049701,3.976811651
06073019905,4.112238302
06001424002,5.986328363752711
06037551700,6.547669578
06083003102,5.108104805125866
06055200201,4.890803265
06037219010,5.439521763
06071006102,5.100259042
06073015301,4.657351471
06065041412,6.293407658
06111008401,4.980344512
06037125322,7.065497348
06037403316,5.94931392
06047000701,7.006440649
06037670001,6.232210918
06077003210,3.8112502997798843
06077005122,7.119233811
06059052532,7.439408366
06067005509,3.697047826
06071002206,7.064227243
06059087703,5.628690860000001
06073003401,7.103570288000001
06075010702,5.167280504000001
06059075514,5.899791816
06065041809,5.979662122
06037125321,7.065497348
06067000400,5.954051549
06075020702,4.126913732
06013303104,5.217325036
06065043296,4.662071567
06113010509,3.2339265249999998
06001428200,4.541593362
06037408503,3.7869160165065012
06039000518,5.582995691
06037404501,6.849471299
06075012802,5.3638608
06075025501,5.006972758
06037212610,6.040195049
06085504808,5.438624453
06037570303,6.313333204
06011000400,3.88462834
06065042746,4.954343701
06037533603,7.542474167
06073010112,4.849457989
06037301502,7.3452987334592805
06073019403,5.328512265
06087121602,2.757258340324438
06037910607,3.213633754
06053012503,4.2056436778106585
06067009308,3.680741525
06059032012,4.861491114
06037137504,3.3645373040000006
06067001702,6.810498705
06037183702,5.881015111
06073020209,3.495451586
06001405902,5.037337602
06037111302,5.5251058230000005
06067008402,3.25415828
06077005303,4.687652753
06037264306,6.077371392
06037402403,9.167863559
06029000602,5.597478749999999
06111002700,5.171777940000001
06047001604,5.953017516356554
06071007903,4.8694987
06059110011,6.947170042
06013380002,6.264191793
06037602105,6.497231603
06073002702,5.102459008
06085511707,4.40904316961454
06063000100,3.897519942
06037650502,5.845877948678778
06073010104,4.972147773988717
06073008355,2.998437203
06029004802,7.571571123
06037533108,5.696203054947739
06071008405,4.959345004
06099002401,5.329827151
06071010012,4.338792075692464
06059042307,5.468922983
06001450200,2.545901687
06073001600,5.493875423
06059075807,6.870168368776308
06059074109,6.623583007
06013303105,5.217325036
06047001008,5.906231341
06037930400,4.868353492677681
06093000200,NA
06065044930,3.201445445
06037571504,5.7314526169999995
06059075303,6.954907661
06075030900,4.348893161097013
06059062605,4.444540551
06067007802,3.9290368703482623
06037534202,8.178055857
06083002210,4.827138536
06001405302,4.737467775
06071002017,3.6904703620000006
06037576802,4.675217295
06053011306,4.396699997
06019005703,4.472102578
06037267406,6.559249540999999
06071000108,4.25373574
06037229100,7.309019373999999
06075011300,4.821031584
06059110109,4.504203195
06047001502,6.754569176717649
06073008363,3.0143362659999995
06037554801,6.728611469
06085501602,6.455256832
06111001506,4.363191847
06073008506,4.589935697
06037291120,7.740212868587489
06081603000,2.6292173039076183
06059001505,5.754313245
06037132102,7.554594222
06059063103,4.046129249
06037980037,6.45793155
06037302003,6.613272835
06059001403,6.483699117187183
06037621104,5.796211029
06075016900,3.2828993548871903
06037197500,8.051038175
06075017000,2.9373231360577305
06017030404,4.87331003
06037186203,4.075581174
06097154304,4.522538098
06073010800,5.465806097
06037123602,6.152206001
06037301400,5.782229784359205
06037203720,6.110624943
06037531902,6.491871315
06073008349,3.048750996
06061020901,6.108966931
06059062622,5.893301466
06037134302,5.648709538
06059062627,4.920144641032195
06065042714,2.6623759180000004
06077000802,8.790339187
06055201403,3.67743717754521
06111007610,3.9865454620000005
06037620201,5.487322894
06037123420,7.372351157
06037292001,9.166015101
06019005526,4.967381806
06037602003,6.143399120000001
06037900805,4.9620885790000004
06099000914,4.767560567
06065042709,2.183928967
06065042621,4.935248175
06037533104,5.673778193
06037900808,4.750383795
06037221303,5.608495912
06107002601,6.051153729999999
06111004503,5.18927396
06097151306,2.328816203
06037482202,4.956198921
06073008510,5.110424547
06073000400,5.900607767
06067007417,2.447779604
06083000805,6.891258340107346
06099000909,5.584421903
06081604000,4.232709238
06037234502,4.954136728
06037123301,7.572832098
06045010801,3.5202757726696046
06065031200,6.524594609000001
06037296220,7.094770071
06067006803,4.891144915
06087110102,4.720445788
06059086802,7.714440562
06077000500,5.095021719
06037320101,5.745296647
06037463400,5.401143646
06041119201,3.927819541
06075026201,4.364269103
06037604001,6.4998760110000005
06073018202,6.279761533000001
06037531800,5.431426294
06075020401,2.5329457983466703
06115040305,4.401287983
06071007408,4.135299781
06037135102,5.702831807
06039000511,7.557724550849821
06037431800,4.684884935
06075017803,6.480036196000001
06019004801,4.90570109193415
06077005133,6.991073807
06065041203,6.48480508
06037297110,7.259232467
06073008351,3.333440711
06085505901,4.184967534
06071009502,5.849048517764018
06073020206,4.118500909
06065041302,5.255523675000001
06065031504,6.451397217
06065043702,3.202028167
06055200504,4.684521486
06037137203,6.407772151
06037128602,5.381333440999999
06059074106,7.191707792
06049000400,3.117210655
06065031002,6.304089511
06073017036,3.2702868499999997
06037910605,2.862347511
06001451401,5.244607858381915
06013316000,4.448469923691498
06037104701,6.80726229
06083002209,4.327728981
06029000906,4.160975569
06099000303,5.724171631760468
06059099226,4.958901395
06053014104,2.803061406
06111007202,4.268413849
06095251100,5.265927156428026
06037310400,8.859638634
06037480304,6.000423147999999
06037141102,6.184415072
06037535901,7.240072336
06085512043,4.654470791617511
06099001601,5.421219796311891
06001982000,6.1072409279999995
06071009910,3.8980114869999998
06037402101,7.195220373999999
06085505600,5.305708783785753
06059062657,4.821094115
06029003216,5.567355608000001
06037183300,4.417757317
06037910717,2.59213907
06085503217,4.43974542
06067006501,5.5403084899518955
06037240500,7.740375048
06085509201,5.674746797
06053010606,6.1886841886962625
06037650606,6.051521132
06073012304,4.859473865915291
06037600400,5.333382762263025
06037553602,7.769342398999999
06085506503,4.210140900263209
06059087805,7.216667789
06029003126,4.97448775
06013302012,4.813642576
06081600800,4.541875468855886
06061020908,6.91920976
06097150701,6.201188267999999
06037128303,7.029108396000001
06037574000,5.949464465
06019006409,3.510720682
06037900103,2.330161261
06029002600,6.81963619
06007000102,3.9389611506360485
06037208710,5.845699751
06065044602,3.416807051
06065031300,7.644549458
06075031100,4.07693508
06037577605,6.638571298
06037108102,4.633155728
06073014806,5.59045164
06065043209,4.143149472
06087110602,5.854505849999999
06037265306,5.909476597
06073008371,4.492947377
06059087404,6.898642405999999
06073018000,3.7169093505785002
06037296300,6.552389714000001
06107001902,6.8163326476489035
06045011102,3.548552785
06071000816,4.991342133
06059086305,6.575485642
06037205110,8.247934583
06065041805,3.9672541
06037104103,6.25608459
06073008364,3.797937045
06073017031,4.766482706
06037533403,7.979771217
06037533902,7.768785108
06065043208,3.7392101789999996
06059032047,4.100187427052594
06037274202,5.706633138772431
06053000600,4.669066011
06075030101,3.401538544387128
06107001101,6.996002380908498
06037481606,6.62065281
06067009503,5.364749942
06037980014,8.771458760221574
06073010106,4.527327126
06037570503,7.680309002
06037192610,7.151496594
06067009323,4.105305528
06037407901,6.004454154
06071000201,6.187998204082308
06059088801,6.2147132841463515
06007000700,5.597338896999999
06037226002,9.330279092
06037107010,5.325552123
06037401202,6.252783472
06067008122,2.789045564
06037232401,5.972360077000001
06059099802,6.878140921
06037462600,4.054599909
06071001808,6.427245762999999
06037119801,6.658054662999999
06037535701,6.727372459
06073016401,4.233773676
06037204410,7.4921393599999995
06085506203,4.926684856
06075026303,2.931488929333355
06037191420,6.837128329
06065040904,4.643188944
06037503502,5.09378302
06073010900,6.022946353
06037265201,5.6363208359999994
06097151900,4.282365892
06037237401,5.583118987000001
06037210010,7.370380614000001
06029000510,5.531925284
06071003609,6.881759391
06037119802,6.658054662999999
06099003206,5.450073516921864
06037199700,9.212855908
06037276601,6.577745589
06065040304,6.435232367
06059011102,6.235885511999999
06075010600,4.982801852
06019007500,6.198392878
06037554302,6.826083379
06037186403,8.366540163
06071001806,6.866098121565107
06037104500,6.944454377
06037117301,5.030839918
06061020401,5.096806873533142
06079012405,5.338176916
06037403721,6.376013701
06077004502,6.886537389259144
06037106520,7.177201425
06053010505,3.6462348550000003
06075020602,3.389931443
06059089102,6.26761214
06019004503,5.670147361
06071003506,6.066705204
06037482600,5.773093183000001
06001435800,4.57604426
06037408705,5.049696062
06081610203,5.99535408775688
06029002100,7.143066417
06065045708,3.3829950170000003
06037554403,6.669487289
06037115103,6.126255756000001
06085503122,5.975596055
06037531504,6.847305011
06073002301,3.375231779
06075061504,5.773195524
06067004702,5.518682751
06037275200,5.4864287869999995
06075026100,4.507408203
06073007402,4.952172827
06065040501,6.578304738736135
06041104103,3.521940254
06037134802,6.432987095
06037133102,7.667743435
06099001500,7.332670969489076
06037576501,5.558185921
06085502301,3.7111058179999996
06037408631,8.01111198227255
06067008141,3.305043007
06001406202,5.367230155
06037195400,6.043977926
06085509110,5.363763227461161
06087121801,4.170104266
06037620703,5.241257521
06071000208,5.318614782
06073010401,4.082982913970725
06071008004,7.417256389
06075013002,5.019271308
06037462001,4.701816677
06037201200,5.062064036
06075016102,3.908269038
06037123203,7.575931207999999
06037554513,4.825567135
06067001400,5.454410496
06037570100,7.355292565
06037267502,7.095286661
06037670003,6.342690534741605
06073019206,4.206058168
06037554001,5.819955136
06085503219,4.973443983
06059089106,6.135662439
06103000701,5.183960035
06037702801,6.274328644
06071001103,7.129775502
06029004702,6.135435153
06085504509,5.437157871747124
06001442602,4.042368192427893
06059075517,8.806431935
06037535604,7.566459576
06029006303,5.482506767
06037187300,8.187180063
06085504903,5.937014351
06037191820,7.08576476
06095252314,3.6822388566827655
06081611902,6.59686924
06065042708,3.775815827
06037434001,7.854138471
06065031501,6.382933979
06029002816,4.802453784
06071009720,2.04990754
06037137502,6.324509195000001
06065044919,2.728642097
06041112203,4.553978244
06037207307,8.605681809
06085506504,3.4870898899999996
06077003700,7.067168267
06095253404,5.531494046713652
06073005301,6.164787196
06067002500,4.674891789
06113011101,5.602273065
06037218220,6.084321694
06059110118,4.267469928
06075012602,5.551846683813494
06037405701,4.933128398689912
06085508510,3.861947277
06037650607,6.051521132
06045010200,3.229599048
06037540902,7.346489369
06073016504,6.093371044
06085503118,3.559240371
06067007428,3.142386702
06067008117,4.634855985
06065045235,4.358288707
06037650802,5.495656435
06097152203,3.792787614
06001440332,2.586765206751569
06085508508,4.310523104276289
06023011501,2.8547352700485567
06031000604,4.522311873
06067007025,3.974788549157211
06037209403,6.628388209
06037670407,3.170200307
06071010029,4.053757536923972
06085503402,4.740052642
06037900807,4.750383795
06037131600,5.922540056
06019005608,6.329177776
06071001906,7.011562136
06059011707,5.924771049915121
06073001500,5.4540670030000005
06065045119,2.598723822
06037601501,7.464787286
06075023102,5.991817844
06037500203,5.165077530473894
06059021922,4.6636337876687195
06037186401,8.594449817
06059052526,4.41474999
06071000604,6.16081093
06037267102,5.645921732
06029003130,4.903131836
06077002504,4.838192571
06037603802,6.093301316
06037910714,3.916227435
06097153001,4.995420932
06037535102,6.757154525999999
06037240301,6.787131443
06097152502,1.9138115972461207
06085505100,6.857068100091128
06037980010,8.846085893
06073008360,5.047129544
06035040304,5.604617039999999
06037209820,6.919801646
06013307101,2.3387062380786463
06071010041,3.653099517
06037236205,5.980879476999999
06037294301,6.88634511
06031001402,5.071723819
06037291220,10
06037301203,5.381080005
06037401203,5.569480671
06073008362,4.416892742
06075011901,4.665109454
06037481712,5.630859097
06107001102,6.996537287
06099001300,7.044568788426563
06037190702,7.06996408
06037207306,8.605681809
06075045201,4.878958863
06073014805,5.378513192258389
06037702502,7.199793958362053
06037552602,6.390723666
06037432601,7.245933799
06071007411,4.653970701315575
06071001400,8.096786598
06001451701,3.310092411
06073013307,6.116260486
06065043522,4.484118797
06065042628,4.183431305
06037574300,6.84138954
06037600702,5.430352622
06059099308,4.819822725
06073003403,6.9330133499999995
06037183810,5.45021727
06037240401,6.4672166540000005
06037575902,6.522052469
06085512052,3.4096548269999998
06085501101,4.406559367
06095252103,2.794878802535048
06059099239,4.963333161203324
06059052432,6.287222165
06065046502,6.790784726000001
06039000802,7.881685377
06031000500,5.760852425999999
06037433901,7.658702172
06071005501,6.743998182
06077001600,5.356042269
06059032055,3.629962445016007
06013313206,5.079515317001282
06019005405,6.011605139
06081600600,4.957316036
06037535702,6.597862244000001
06107000101,4.863577794
06037228320,5.942890985
06065043306,4.375874765
06085508004,4.914059821294416
06013387000,5.033460082
06013384000,4.093714667318301
06073010013,5.493213338
06037620002,7.136884904000001
06071006204,5.579836247
06075010300,5.143731114000001
06073008377,4.015412635
06019008303,5.499463782
06073003111,4.653472136
06037531604,6.055024637
06073015002,5.487004145000001
06037620801,5.108576657
06037104404,7.0922204529999995
06065048800,5.4995938492214105
06059062625,3.979682909
06037141305,6.269022226999999
06089012000,4.728626551812611
06113011400,5.99034535
06075011002,4.524139667
06037481711,4.898318439
06083002806,2.9009778900000005
06029003823,4.96360996
06037535803,5.369179405
06037241400,6.925940551
06085505902,4.184967534
06071009911,2.000909209
06037214501,6.054431497
06073001000,3.834510621
06037265602,5.037430016
06037554518,5.922918896
06037603005,6.881191082
06037980011,8.368483148400365
06087110201,5.220565169
06037106010,4.558141684
06071002313,4.879958823
06037241202,7.216187856
06037430721,6.66925063829005
06037500600,7.554514401235746
06105000500,2.819005688297591
06029003125,4.97448775
06097153006,3.7337271830000005
06001438204,3.802043409
06059099412,5.21351736
06037134521,6.411199210000001
06071002028,5.014392266
06037195804,7.349578151
06037135204,3.6910171460000005
06111008601,5.26244823
06079012302,4.748684082
06085506401,4.657414762
06037402705,5.18271704
06073017809,3.400000566
06013331000,4.7764534097267415
06037501504,5.711526709
06071009120,3.4684863090000007
06067006902,6.144423302
06059063802,4.647903146
06037206302,7.710143487
06059087504,6.519440084776844
06037123800,6.442636983
06071001501,7.180209403
06065042632,3.4871659829999997
06037113238,6.901413672
06073012501,6.489304913
06065043318,3.690324753
06085504315,1.7828143929999998
06111004304,4.502524744
06037108101,4.754892222
06059087601,5.481362520999999
06081600501,4.207991206
06029004801,7.571571123
06037119001,8.190785365
06073016617,6.31182946
06065042408,3.4942573429999997
06037404903,5.871629095
06039000903,7.424843786
06075031401,4.229813011
06019005802,4.461743074
06029002201,7.2648226
06037463601,6.095180881999999
06065045234,4.358288707
06037128101,5.823358097
06037208301,7.638547075
06073015706,4.379368813
06001402200,7.139349039773605
06017030601,2.283054349
06019005509,5.730099565
06001450745,4.95722577418455
06037555105,5.937324304982656
06085502002,5.265344791
06053011202,4.402674556949324
06001407500,5.170374909
06037111201,6.333413501
06059063808,5.003707217722939
06037405002,6.757960172
06037143901,5.214597072
06037535606,7.721064394
06075016101,3.908269038
06037269602,5.052535644
06037124400,5.464374502000001
06065044924,2.374882749
06001405402,4.865665078
06067005606,4.289669508
06025012201,7.468074852892077
06019003807,6.501007382
06079010204,3.754901816598558
06087110402,6.894582265
06037127804,5.652607392
06107000102,4.863444377674369
06055201601,4.7618558541399905
06001425103,5.7110630676353
06001423100,5.683043997000001
06085503002,4.180305138
06059052524,5.602834794264268
06037432602,7.367462482
06073008356,2.602476412
06085505012,4.293131983
06111001401,3.628108051
06037294820,6.611603208
06029003203,3.633174824
06059099248,4.453611985
06099003609,5.178488213
06019005504,4.60485699
06065045115,1.981628023
06067007603,4.880712279
06013323000,3.87751942
06077003306,4.82574276
06039000516,5.582995691
06099003804,7.607023894
06073015704,4.879612024
06071002103,5.759110028
06001441301,3.6841350732164386
06113010512,3.170636558
06059076002,7.5028680880000005
06067007207,2.822620399
06111007611,6.036891845
06067008211,2.378434401
06059110304,5.1332382124801645
06037621301,4.995196938560247
06029004403,6.149606929
06013333102,4.084612921
06059099602,6.077523102
06047001402,5.248200468
06113010312,3.898208755
06071000818,4.895839834
06085502603,4.318800839863002
06067007111,1.728583359
06081605902,5.094717167
06029003128,5.008326579
06071003612,7.38292062
06065045216,3.690018629
06037131701,5.623940278
06007001602,4.359850952262968
06067007012,3.398003161
06067009007,6.430504953
06037213100,5.776790958
06087110506,5.462035971000001
06037113301,5.970601445
06037131802,6.57279697
06037600601,4.955413544
06077005310,6.916998606754503
06025012003,5.376218806
06075012504,5.119708913
06065045226,2.721004691
06037503301,5.506533860000001
06065044916,2.329874566
06067001800,5.880508701999999
06043000200,3.115065639
06075010101,5.127019145
06037228500,6.254272044999999
06059087002,5.070738701
06037208801,5.947965282999999
06029005203,3.498170711668972
06065940700,2.639664485
06037576904,5.243557233000001
06037701502,5.828950054
06037501400,6.604442367400776
06073012402,6.33853883
06073003213,4.078315077
06107003501,4.309385345
06077000101,7.771315817499133
06071000825,6.941680888
06069000601,3.0751316680418244
06085502800,4.537489289744538
06073017069,4.463313882
06037900508,2.630460629
06071010031,3.6121466973663736
06067009409,3.9793441177675146
06073016810,3.3328079739999996
06037214503,6.085670646
06053011104,3.177238688
06037502901,6.27868495
06065045120,3.19192316
06019005605,6.016369783
06037572500,6.697516245
06085503126,5.301737802
06037300503,6.599035607000001
06073005700,5.579353641
06059110201,5.646077559
06075030302,3.6112047379268284
06075016300,4.043037836
06065043311,3.613323121
06073014602,4.904887642
06059086601,7.561284989
06037901008,4.38107991
06085511501,6.373756140875806
06071002046,6.370213051607198
06037540901,7.965448694
06059001202,6.500795245000001
06037503702,5.418624805
06071004901,7.030387325
06075061402,7.283392390290801
06059063807,4.971342372
06075032902,3.275573721
06013359203,3.5732483080020034
06059001902,5.098047453
06019003702,6.234147742999999
06085511912,2.082716695
06067009309,4.083907489
06059110001,6.034533340669418
06059001710,7.093184441118143
06067007107,3.824644381
06037462201,6.473876366
06059074004,6.804920858
06037127606,6.654728021
06085506701,3.150084500382516
06065042740,3.649040085
06037238100,6.257087611
06037402102,7.433121336
06053013800,2.493463803
06037503705,5.256509672770868
06037900701,5.714761382000001
06037211310,6.001528767
06111005002,6.478988529999999
06071002705,5.26071809
06001406201,5.338024213
06037434004,8.811823475
06037236001,6.821085899796556
06085510002,3.6794614992804386
06059021918,5.10549974
06071001703,6.980321621086798
06019005203,5.868297461
06037224702,6.055206932999999
06037265701,5.64643789
06037480400,5.876355106
06065043216,4.470951728
06095252306,3.437966853
06059110004,6.653193819739946
06065043266,3.0946435350000003
06037204820,8.774442201
06073008311,2.433148162
06065047201,1.959262323
06077005109,6.528464136111587
06037192001,6.770477451
06073004400,4.0596884996578995
06037191410,6.503767449
