"","County","PollutionScore","Pollution_County","CountyPercentile"
"3826","Sacramento ",3.899409238,138,0.378082191780822
"3827","Riverside ",2.214952048,12,0.0231660231660232
"3828","Orange ",4.175079963,85,0.139802631578947
"3829","Los Angeles",3.377830643,43,0.0171246515332537
"3830","Placer ",1.785657121,4,0.0434782608695652
"3831","Fresno ",7.903231691,213,0.942477876106195
"3832","Santa Clara",4.61165762,242,0.594594594594595
"3833","Contra Costa",3.7999485525,77,0.334782608695652
"3834","Placer ",3.180485798,43,0.467391304347826
"3835","San Mateo",4.766862361,102,0.589595375722543
"3836","Santa Clara",5.861547611,367,0.901719901719902
"3837","Los Angeles",7.691076397,2132,0.849064117881322
"3838","Los Angeles",5.775144641,790,0.314615690959777
"3839","Sonoma ",3.329452606,34,0.28099173553719
"3840","Orange ",7.266936561,541,0.889802631578947
"3841","Santa Clara",5.19276979,316,0.776412776412776
"3842","Riverside ",4.589216455,279,0.538610038610039
"3843","San Francisco",4.607726477,125,0.51440329218107
"3844","Orange ",4.11526024,81,0.133223684210526
"3845","Tulare ",6.362423992,56,0.554455445544555
"3846","Sacramento ",3.230891457,78,0.213698630136986
"3847","Riverside ",4.696295783,301,0.581081081081081
"3848","San Diego",4.272140478,284,0.385345997286296
"3849","Solano ",2.212192795,3,0.0315789473684211
"3850","Riverside ",3.249128395,98,0.189189189189189
"3851","Santa Cruz",3.687358264,21,0.304347826086957
"3852","Los Angeles",7.416776551,1996,0.794902429311031
"3853","Riverside ",4.327660905,245,0.472972972972973
"3854","Yolo ",7.086689307,50,0.943396226415094
"3855","Butte ",3.469810323,14,0.259259259259259
"3856","Fresno ",5.293595674,66.5,0.294247787610619
"3857","Imperial ",5.29540024,13,0.325
"3858","Riverside ",8.141872705,513.5,0.991312741312741
"3859","San Diego",4.777861891,409,0.554952510176391
"3860","Kern ",6.134254026,170,0.699588477366255
"3861","Kern ",4.248011452,29.5,0.121399176954733
"3862","Los Angeles",6.054397017,1003,0.399442453205894
"3863","Humboldt ",3.51810219633333,21,0.6
"3864","San Diego",5.6274908995,595,0.807327001356852
"3865","San Francisco",2.846898632,12,0.0493827160493827
"3866","Los Angeles",7.23061715833333,1896,0.755077658303465
"3867","Alameda ",3.263718654,39,0.0997442455242967
"3868","Los Angeles",5.687235803,727,0.28952608522501
"3869","Los Angeles",7.9006839385,2219,0.883711668657905
"3870","San Joaquin",8.790339187,170.5,0.997076023391813
"3871","San Mateo",5.226740594,127,0.734104046242775
"3872","San Diego",3.026298658,60,0.0814111261872456
"3873","Los Angeles",6.081567488,1021,0.406610911987256
"3874","Los Angeles",4.43912594766667,160,0.0637196336121067
"3875","San Diego",6.301819497,690,0.936227951153324
"3876","Sacramento ",2.312043372,22.5,0.0616438356164384
"3877","Los Angeles",6.464459329,1357,0.54042214257268
"3878","San Bernardino",6.733833452,381,0.835526315789474
"3879","Los Angeles",8.25520917,2324,0.92552767821585
"3880","Marin ",3.402004874,18.5,0.298387096774194
"3881","San Diego",4.598594294,375.5,0.509497964721845
"3882","Marin ",2.949210858,10,0.161290322580645
"3883","San Diego",5.731169764,615,0.834464043419267
"3884","Los Angeles",6.527622264,1399,0.557148546395858
"3885","Ventura ",5.01294690566667,99,0.529411764705882
"3886","San Diego",3.938490074,212,0.287652645861601
"3887","Tuolumne ",3.631256823,7,0.388888888888889
"3888","San Mateo",5.393310195,129,0.745664739884393
"3889","Stanislaus ",4.970745569,17,0.153153153153153
"3890","San Mateo",4.80567977366667,107,0.61849710982659
"3891","Placer ",2.059245739,6,0.0652173913043478
"3892","San Francisco",2.953903624,14,0.0576131687242798
"3893","Placer ",2.093217126,9,0.0978260869565217
"3894","Marin ",NA,61,0.983870967741935
"3895","Alameda ",6.09949715683333,344,0.879795396419437
"3896","Los Angeles",3.856946387,87,0.034647550776583
"3897","Santa Cruz",3.835000246,23,0.333333333333333
"3898","San Diego",3.056022214,68,0.0922659430122117
"3899","Sacramento ",4.342035241,186,0.50958904109589
"3900","San Diego",4.439530638,328.5,0.44572591587517
"3901","Orange ",4.616416514,148,0.243421052631579
"3902","Kern ",7.308770955,225,0.925925925925926
"3903","San Bernardino",6.24834036,323,0.708333333333333
"3904","Los Angeles",4.6816308915,231,0.0919952210274791
"3905","Placer ",3.913617435,60,0.652173913043478
"3906","Los Angeles",7.1479082155,1850,0.736758263639984
"3907","Santa Clara",3.863590066,138,0.339066339066339
"3908","Monterey ",4.514611616,68,0.653846153846154
"3909","San Diego",3.0657279105,70,0.0949796472184532
"3910","Orange ",5.626503781,294,0.483552631578947
"3911","Los Angeles",4.636470577,216,0.0860215053763441
"3912","Los Angeles",4.807395442,262.5,0.104540023894863
"3913","San Francisco",5.9064853095,216,0.888888888888889
"3914","Sonoma ",4.52182895,86,0.710743801652893
"3915","Ventura ",6.4057715305,168,0.898395721925134
"3916","Alameda ",4.914470243,250,0.639386189258312
"3917","Orange ",7.794033703,583,0.958881578947368
"3918","Orange ",8.186131124,598,0.983552631578947
"3919","Los Angeles",8.130174748,2284,0.909597769812824
"3920","San Bernardino",6.655785837,375,0.822368421052632
"3921","Santa Clara",4.344699478,200.5,0.492628992628993
"3922","Orange ",4.529334674,138,0.226973684210526
"3923","San Diego",5.846053447,632,0.85753052917232
"3924","Santa Cruz",5.17930948466667,57,0.826086956521739
"3925","San Joaquin",6.5102132595,120,0.701754385964912
"3926","Orange ",3.626342926,42,0.0690789473684211
"3927","Contra Costa",3.272128105,47,0.204347826086957
"3928","San Diego",4.634348603,390,0.529172320217096
"3929","Santa Clara",5.226593325,321,0.788697788697789
"3930","Riverside ",3.508273896,129,0.249034749034749
"3931","Sacramento ",3.307936741,84,0.23013698630137
"3932","Los Angeles",5.821217842,821.5,0.327160493827161
"3933","Los Angeles",7.23997315,1898,0.755874153723616
"3934","San Diego",4.496782909,345.5,0.468792401628222
"3935","Los Angeles",5.836416155,833,0.331740342493031
"3936","San Diego",5.211502175,511,0.693351424694708
"3937","Santa Clara",4.61679344,243,0.597051597051597
"3938","San Francisco",4.599279172,122.5,0.504115226337449
"3939","San Mateo",4.31881311233333,71,0.410404624277457
"3940","Santa Clara",3.45523334466667,84,0.206388206388206
"3941","San Diego",5.438827743,561,0.761194029850746
"3942","Los Angeles",7.024819246,1761,0.70131421744325
"3943","Ventura ",5.563737574,137.5,0.735294117647059
"3944","Kern ",5.842657299,157,0.646090534979424
"3945","Riverside ",3.883337957,183.5,0.354247104247104
"3946","Orange ",7.003263226,510,0.838815789473684
"3947","Alameda ",4.418963552,175,0.447570332480818
"3948","San Bernardino",5.9077119645,299,0.655701754385965
"3949","Monterey ",5.993424244,94,0.903846153846154
"3950","San Diego",3.218051381,93,0.126187245590231
"3951","Los Angeles",6.545693404,1413,0.562724014336918
"3952","San Diego",3.279188282,101,0.137042062415197
"3953","Orange ",5.373057241,259,0.425986842105263
"3954","San Mateo",4.88918371133333,112,0.647398843930636
"3955","Contra Costa",3.348308028,53,0.230434782608696
"3956","Los Angeles",7.474542967,2029,0.808044603743528
"3957","Los Angeles",6.263948035,1166,0.464356829948228
"3958","San Benito",3.034563941,2,0.166666666666667
"3959","Los Angeles",7.524211134,2065,0.822381521306253
"3960","Orange ",4.501261735,130.5,0.214638157894737
"3961","Los Angeles",6.297360073,1208,0.481083233771406
"3962","Fresno ",5.8389414375,101.5,0.449115044247788
"3963","Sonoma ",4.395859154,82.5,0.681818181818182
"3964","Sacramento ",4.540445563,206,0.564383561643836
"3965","Santa Clara",4.092847227,164,0.402948402948403
"3966","Contra Costa",4.696815684,135,0.58695652173913
"3967","Los Angeles",6.206138804,1116,0.444444444444444
"3968","Sacramento ",4.640913307,217,0.594520547945205
"3969","Ventura ",4.187364846,44,0.235294117647059
"3970","Sonoma ",3.7356605175,53,0.43801652892562
"3971","Sacramento ",5.36701683433333,288,0.789041095890411
"3972","Los Angeles",6.009800519,966,0.384707287933094
"3973","Contra Costa",3.313654153,50,0.217391304347826
"3974","Santa Clara",3.698501842,117,0.287469287469287
"3975","Riverside ",2.667840183,36,0.0694980694980695
"3976","San Diego",3.585631349,156,0.211668928086839
"3977","Kern ",6.457248476,185.5,0.763374485596708
"3978","San Diego",6.214528521,686,0.930800542740841
"3979","San Bernardino",4.759294522,154,0.337719298245614
"3980","Monterey ",2.896890046,21,0.201923076923077
"3981","Riverside ",5.2027616625,357,0.689189189189189
"3982","Los Angeles",6.889679356,1666,0.663480684986061
"3983","Stanislaus ",8.922030456,111,1
"3984","Los Angeles",6.192653904,1106,0.440461967343688
"3985","Santa Clara",3.32882573625,73,0.179361179361179
"3986","Contra Costa",3.8619877,83,0.360869565217391
"3987","San Bernardino",5.27203640166667,220,0.482456140350877
"3988","San Bernardino",3.76244994,91,0.199561403508772
"3989","San Bernardino",5.170510213,206,0.451754385964912
"3990","Contra Costa",5.5307768325,191,0.830434782608696
"3991","San Bernardino",5.306213115,223,0.489035087719298
"3992","Alameda ",5.776773805,322,0.823529411764706
"3993","Los Angeles",4.575887829,197,0.0784547988849064
"3994","Santa Clara",5.810183154,364,0.894348894348894
"3995","Orange ",5.9663948975,354,0.582236842105263
"3996","Humboldt ",2.630370086,8,0.228571428571429
"3997","Ventura ",3.803064571,31,0.165775401069519
"3998","Ventura ",5.563737574,137.5,0.735294117647059
"3999","Orange ",6.12889413,378,0.621710526315789
"4000","Los Angeles",5.004478211,334,0.133014735165273
"4001","San Mateo",3.000734535,24,0.138728323699422
"4002","Monterey ",3.756323113,46,0.442307692307692
"4003","Ventura ",5.262386248,116.5,0.622994652406417
"4004","Santa Clara",5.634887203,356,0.874692874692875
"4005","Orange ",5.5889898725,286,0.470394736842105
"4006","San Diego",5.351351352,545.5,0.740162822252375
"4007","Orange ",4.3058402095,100,0.164473684210526
"4008","Los Angeles",6.607239183,1467,0.584229390681004
"4009","Los Angeles",4.836293606,280,0.111509358821187
"4010","Fresno ",5.490767251,79,0.349557522123894
"4011","Los Angeles",6.2820327295,1188,0.473118279569892
"4012","San Mateo",6.288588955,157,0.907514450867052
"4013","San Diego",5.2757687935,526,0.71370420624152
"4014","Kern ",7.1852444,221.5,0.911522633744856
"4015","San Francisco",2.8021003335,9,0.037037037037037
"4016","Merced ",6.48873647766667,43,0.671875
"4017","Santa Cruz",4.607445291,42.5,0.615942028985507
"4018","San Joaquin",5.13427013,61,0.35672514619883
"4019","Stanislaus ",5.440593176,35,0.315315315315315
"4020","San Joaquin",7.5932579,163,0.953216374269006
"4021","San Diego",4.015625709,237.5,0.32225237449118
"4022","San Diego",6.125395441,672.5,0.912483039348711
"4023","Los Angeles",6.120055919,1053,0.419354838709677
"4024","Orange ",5.849209828,333,0.547697368421053
"4025","Alameda ",2.9944184795,26,0.0664961636828645
"4026","Kern ",5.703225429,149,0.613168724279835
"4027","Riverside ",3.65923786,156,0.301158301158301
"4028","Los Angeles",5.774549612,789,0.314217443249701
"4029","Shasta ",4.257179866,42,0.84
"4030","Los Angeles",6.6183336125,1474,0.587017124651533
"4031","San Bernardino",2.608282835,23,0.0504385964912281
"4032","Orange ",5.7513337805,317,0.521381578947368
"4033","Sacramento ",2.294982078,20.5,0.0561643835616438
"4034","San Diego",2.823157974,33.5,0.0454545454545455
"4035","San Diego",3.44414827,131,0.17774762550882
"4036","Placer ",3.069748342,41,0.445652173913043
"4037","San Luis Obispo",3.66212211866667,16,0.238805970149254
"4038","Nevada ",2.998934789,4,0.153846153846154
"4039","Riverside ",5.281980196,365,0.704633204633205
"4040","San Bernardino",5.99145345,306,0.671052631578947
"4041","Los Angeles",7.710143487,2142,0.853046594982079
"4042","San Bernardino",4.4203140798,127,0.278508771929825
"4043","Los Angeles",4.51490700833333,178,0.0708880923934687
"4044","Monterey ",2.103675831,3,0.0288461538461538
"4045","Los Angeles",7.997671801,2251,0.896455595380327
"4046","Los Angeles",7.350370426,1969,0.784149741138988
"4047","San Bernardino",3.1601915425,51.5,0.112938596491228
"4048","Orange ",4.537471961,140,0.230263157894737
"4049","Riverside ",5.069931355,343,0.662162162162162
"4050","Los Angeles",5.342508433,496,0.197530864197531
"4051","San Bernardino",6.279398287,325,0.712719298245614
"4052","Los Angeles",7.6437224235,2106,0.838709677419355
"4053","San Francisco",4.93120355,158,0.650205761316872
"4054","Tulare ",8.60084096,99,0.98019801980198
"4055","Contra Costa",3.348308028,53,0.230434782608696
"4056","Contra Costa",4.338028493,113,0.491304347826087
"4057","Monterey ",6.060246858,97,0.932692307692308
"4058","Los Angeles",5.505610805,596,0.237355635205098
"4059","Sacramento ",6.707180273,349,0.956164383561644
"4060","Yolo ",5.105013922,32.5,0.613207547169811
"4061","Orange ",7.323578047,547,0.899671052631579
"4062","Los Angeles",6.087310446,1026,0.408602150537634
"4063","Los Angeles",6.10577925,1043,0.415372361608921
"4064","Orange ",4.3090269365,101,0.166118421052632
"4065","Sonoma ",5.831505149,117,0.966942148760331
"4066","Los Angeles",5.77433579,788,0.313819195539626
"4067","Riverside ",3.157356569,84,0.162162162162162
"4068","Fresno ",5.814618842,99,0.438053097345133
"4069","Alameda ",2.784091516,16,0.040920716112532
"4070","San Diego",4.589634249,368,0.49932157394844
"4071","Los Angeles",6.648273669,1508,0.600557546794106
"4072","Los Angeles",7.17837962,1867,0.74352847471127
"4073","Riverside ",4.0514878485,204,0.393822393822394
"4074","Sacramento ",3.009825669,61,0.167123287671233
"4075","Alameda ",6.32341536,357,0.91304347826087
"4076","Sacramento ",5.666917967,310,0.849315068493151
"4077","Los Angeles",6.123092289,1056,0.420549581839904
"4078","Santa Barbara",4.837973748,67,0.62037037037037
"4079","San Bernardino",2.021070319,5.5,0.0120614035087719
"4080","Orange ",5.614095165,291,0.478618421052632
"4081","Alameda ",3.53323042133333,64,0.163682864450128
"4082","San Diego",4.296342796,293,0.397557666214383
"4083","Santa Clara",4.27008032466667,188,0.461916461916462
"4084","San Joaquin",4.613465216,37,0.216374269005848
"4085","Sonoma ",4.920480439,101,0.834710743801653
"4086","San Mateo",4.75409537,100,0.578034682080925
"4087","Santa Cruz",4.36846511533333,35,0.507246376811594
"4088",NA,NA,1,0.0625
"4089","Madera ",5.410641122,11.5,0.348484848484849
"4090","Los Angeles",6.969095292,1723,0.686180804460374
"4091","Contra Costa",6.530773929,220,0.956521739130435
"4092","Contra Costa",4.1571730775,102,0.443478260869565
"4093","Shasta ",3.72575873933333,33,0.66
"4094","Los Angeles",6.966602029,1721.5,0.685583432895261
"4095","Los Angeles",6.899038148,1671,0.66547192353644
"4096","Fresno ",6.960381078,192,0.849557522123894
"4097","Shasta ",2.508480145,8.5,0.17
"4098","Contra Costa",4.79194283433333,144,0.626086956521739
"4099","Los Angeles",5.223266281,432,0.172043010752688
"4100","San Diego",5.292699187,530.5,0.719810040705563
"4101","Los Angeles",8.20106369825,2298,0.915173237753883
"4102","Santa Cruz",4.96271668875,53,0.768115942028985
"4103","Orange ",5.287981484,253,0.416118421052632
"4104","San Bernardino",5.143373116,199,0.43640350877193
"4105","Placer ",4.757403547,81,0.880434782608696
"4106","Riverside ",4.641599097,290,0.55984555984556
"4107","San Diego",3.645297053,165,0.223880597014925
"4108","Sonoma ",3.8724058695,61,0.504132231404959
"4109","Los Angeles",4.964028233,324,0.129032258064516
"4110","Orange ",6.287222165,405,0.666118421052632
"4111","Contra Costa",1.98418727,7,0.0304347826086957
"4112","Sonoma ",2.764552202,12.5,0.103305785123967
"4113","Sacramento ",4.790312862,227.5,0.623287671232877
"4114","Los Angeles",5.025165979,346,0.137793707686181
"4115","Kern ",4.851005073,64.5,0.265432098765432
"4116","Los Angeles",7.5557166095,2073,0.825567502986858
"4117","Alameda ",3.2939903945,42,0.107416879795396
"4118","Ventura ",3.630778838,20,0.106951871657754
"4119","Sonoma ",3.559426276,41.5,0.34297520661157
"4120","San Bernardino",2.767763623,29,0.0635964912280702
"4121","San Mateo",2.768579983,16,0.092485549132948
"4122","Sacramento ",2.386416624,28,0.0767123287671233
"4123","Alameda ",4.546678831,197,0.50383631713555
"4124","San Diego",4.7324153135,403,0.546811397557666
"4125","Los Angeles",5.51614497,602,0.239745121465552
"4126","Los Angeles",8.01049868166667,2256,0.898446833930705
"4127","San Diego",2.851111812,39,0.0529172320217096
"4128","Riverside ",4.52290266,277,0.534749034749035
"4129","Los Angeles",7.860582492,2205,0.878136200716846
"4130","San Diego",2.131312936,5,0.0067842605156038
"4131","Riverside ",4.018013537,200.5,0.387065637065637
"4132","Kern ",6.618396226,188,0.773662551440329
"4133","San Diego",5.2457173925,518,0.702849389416554
"4134","Fresno ",4.50487413066667,22,0.0973451327433628
"4135","Santa Clara",4.266307817,186.5,0.458230958230958
"4136","Los Angeles",3.249812631,30,0.01194743130227
"4137","Butte ",3.707494564,19,0.351851851851852
"4138","Sacramento ",2.204335419,19,0.0520547945205479
"4139","San Bernardino",5.370265986,232,0.508771929824561
"4140","San Diego",5.6416316405,600,0.814111261872456
"4141","Sacramento ",6.31067188633333,332,0.90958904109589
"4142","Fresno ",7.283709902,203,0.898230088495575
"4143","Riverside ",3.690324753,162.5,0.313706563706564
"4144","Sacramento ",4.44302688,191,0.523287671232877
"4145","Santa Barbara",3.914062561,33,0.305555555555556
"4146","Alameda ",NA,390,0.997442455242967
"4147","Alameda ",5.321216958,296.5,0.758312020460358
"4148","Fresno ",7.629135544,208,0.920353982300885
"4149","Solano ",2.753462607,10,0.105263157894737
"4150","Solano ",4.249816373,47,0.494736842105263
"4151","Alameda ",2.124949522,4,0.010230179028133
"4152","Los Angeles",5.361319574,511.5,0.203703703703704
"4153","Santa Barbara",3.229074674,15,0.138888888888889
"4154","Orange ",5.027635389,205,0.337171052631579
"4155","Sonoma ",3.681773054,49,0.40495867768595
"4156","Placer ",2.262651097,14,0.152173913043478
"4157","Humboldt ",4.048478128,30,0.857142857142857
"4158","Los Angeles",7.245418926,1903,0.757865392273994
"4159","Sonoma ",4.38672965566667,81,0.669421487603306
"4160","Santa Cruz",3.9720141355,29,0.420289855072464
"4161","Orange ",3.9642527655,71,0.116776315789474
"4162","Santa Clara",4.301802597,194,0.476658476658477
"4163","Orange ",7.1069539155,525,0.863486842105263
"4164","Los Angeles",6.027871847,984,0.391875746714456
"4165","Los Angeles",5.788027245,801,0.318996415770609
"4166","San Francisco",6.576013478,231,0.950617283950617
"4167","Fresno ",8.101852898,214,0.946902654867257
"4168","Contra Costa",4.6175417825,128,0.556521739130435
"4169","Nevada ",3.206424669,8,0.307692307692308
"4170","Riverside ",5.329048593,367,0.708494208494209
"4171","Yolo ",5.4146212375,38,0.716981132075472
"4172","Riverside ",4.17914652,224,0.432432432432432
"4173","Stanislaus ",7.1802090325,102,0.918918918918919
"4174","San Diego",4.573731271,363.5,0.493215739484396
"4175","Los Angeles",4.507214917,174,0.0692951015531661
"4176","Glenn ",4.236895219,1,0.125
"4177","Riverside ",5.69990283933333,401,0.774131274131274
"4178","San Joaquin",3.6369464525,8,0.0467836257309941
"4179","Los Angeles",5.542641352,623,0.248108323377141
"4180","Contra Costa",5.44651685275,186,0.808695652173913
"4181","Santa Clara",4.165834417,172.5,0.423832923832924
"4182","Sacramento ",5.979183395,324,0.887671232876712
"4183","Los Angeles",6.50049772366667,1386,0.551971326164875
"4184","Los Angeles",6.7157266425,1552,0.618080446037435
"4185","San Mateo",4.7275458835,98,0.566473988439306
"4186","Ventura ",3.575147479,17,0.0909090909090909
"4187","Contra Costa",4.87948293,150,0.652173913043478
"4188","Los Angeles",7.413422438,1991,0.792911190760653
"4189","Los Angeles",6.381056042,1281,0.510155316606929
"4190","Riverside ",7.671025236,504,0.972972972972973
"4191","Orange ",5.379199092,261,0.429276315789474
"4192","Tehama ",5.333723347,14,1
"4193","El Dorado",2.913957168,27,0.5
"4194","San Diego",6.051098272,662,0.898236092265943
"4195","Alameda ",3.65305031,78,0.199488491048593
"4196","Los Angeles",5.957199298,925,0.368379131819992
"4197","San Bernardino",7.860817896,436,0.956140350877193
"4198","San Diego",5.014764352,459,0.622795115332429
"4199","Los Angeles",9.206473341,2482,0.988450816407806
"4200","Alameda ",4.735682267,226,0.578005115089514
"4201","Marin ",6.2426978935,60,0.967741935483871
"4202","San Diego",3.348693174,112,0.151967435549525
"4203","Alameda ",6.3946254755,364,0.930946291560102
"4204","Butte ",4.137054326,25,0.462962962962963
"4205","El Dorado",4.362097107,50,0.925925925925926
"4206","San Bernardino",5.55924823433333,251,0.550438596491228
"4207","Alameda ",4.70366849,220,0.562659846547315
"4208","Alameda ",6.71887817233333,375,0.959079283887468
"4209","Los Angeles",5.768249954,782,0.311429709279172
"4210","Solano ",5.95999087866667,88,0.926315789473684
"4211","Los Angeles",5.539255387,621,0.247311827956989
"4212","Stanislaus ",5.323547578,29,0.261261261261261
"4213","San Diego",5.72213503733333,612,0.830393487109905
"4214","Los Angeles",7.915272878,2224,0.885702907208284
"4215","Los Angeles",5.62785866,681,0.271206690561529
"4216","Los Angeles",7.802256634,2187,0.870967741935484
"4217","Los Angeles",7.669606405,2120,0.844285145360414
"4218","Los Angeles",6.485449067,1379,0.549183592194345
"4219","Orange ",6.36983518,415.5,0.683388157894737
"4220","San Francisco",5.127019145,171.5,0.705761316872428
"4221","Los Angeles",6.988920331,1734,0.690561529271207
"4222","Los Angeles",8.73404206566667,2428,0.96694544006372
"4223","Alameda ",6.910772431,384,0.982097186700767
"4224","San Diego",2.637882438,20,0.0271370420624152
"4225","Alameda ",5.56763108975,313,0.800511508951407
"4226","Alameda ",4.904918882,248,0.634271099744246
"4227","Fresno ",6.447294298,157,0.694690265486726
"4228","San Diego",5.06835717,476,0.645861601085482
"4229","Alameda ",5.314051016,295,0.754475703324808
"4230","Sonoma ",3.741194636,54.5,0.450413223140496
"4231","Santa Clara",6.542860286,397,0.975429975429975
"4232","Del Norte",2.8972765005,2,0.25
"4233","Ventura ",6.337223071,165.5,0.885026737967914
"4234","Merced ",6.1278980125,28,0.4375
"4235","Los Angeles",6.115098585,1047,0.416965352449223
"4236","San Diego",4.112360229,258,0.350067842605156
"4237","Orange ",3.44720805,24,0.0394736842105263
"4238","Santa Clara",3.3078110995,66,0.162162162162162
"4239","Contra Costa",5.072752974,161,0.7
"4240","Madera ",5.410641122,11.5,0.348484848484849
"4241","Kern ",5.297772792,107,0.440329218106996
"4242","Kern ",4.077300939,20,0.0823045267489712
"4243","Stanislaus ",6.237322901,58,0.522522522522523
"4244","Los Angeles",6.998610021,1743,0.694145758661888
"4245","Los Angeles",5.973487483,934.5,0.372162485065711
"4246","Contra Costa",6.59460332,223,0.969565217391304
"4247","Santa Clara",3.238734225,59,0.144963144963145
"4248","Butte ",4.532234569,30,0.555555555555556
"4249","San Bernardino",4.519871131,137,0.300438596491228
"4250","Yolo ",5.982637875,43,0.811320754716981
"4251","Riverside ",4.61384345,282.5,0.545366795366795
"4252","Orange ",4.271958219,96,0.157894736842105
"4253","Santa Clara",4.492451507,224.5,0.551597051597052
"4254","Butte ",4.8528901576,41,0.759259259259259
"4255","San Joaquin",6.789247281,128,0.748538011695906
"4256","Riverside ",5.413896549,370.5,0.715250965250965
"4257","Santa Clara",3.569107613,101,0.248157248157248
"4258","Los Angeles",8.749090895,2431,0.968140183193947
"4259","Imperial ",5.777485823,20,0.5
"4260","Orange ",7.3001347105,543,0.893092105263158
"4261","San Diego",4.385072626,312,0.423337856173677
"4262","Tehama ",4.667718928,10,0.714285714285714
"4263","Los Angeles",6.807376145,1608,0.640382317801673
"4264","Los Angeles",4.668279269,226,0.0900039824771008
"4265","San Joaquin",5.770610635,91,0.532163742690059
"4266","Fresno ",6.728825357,177,0.783185840707965
"4267","San Mateo",5.116684321,122,0.705202312138728
"4268","Los Angeles",7.39301149,1985,0.790521704500199
"4269","Shasta ",2.69214870733333,10,0.2
"4270","Ventura ",3.556938822,14,0.0748663101604278
"4271","Orange ",6.533627399,436,0.717105263157895
"4272","San Diego",4.099946688,256,0.347354138398914
"4273","Los Angeles",6.619467926,1475,0.587415372361609
"4274","Nevada ",3.215879934,9.5,0.365384615384615
"4275","San Diego",3.460640937,136,0.184531886024423
"4276","Tulare ",6.1095755895,39,0.386138613861386
"4277","Los Angeles",6.46447054,1358,0.540820390282756
"4278","Orange ",3.062433668,9,0.0148026315789474
"4279","Butte ",5.230591605,45,0.833333333333333
"4280","San Bernardino",5.867378473,287,0.629385964912281
"4281","Contra Costa",5.48937275866667,190,0.826086956521739
"4282","Santa Clara",5.292738652,326,0.800982800982801
"4283","Alameda ",6.274747291,353,0.902813299232737
"4284","Kern ",6.149606929,176.5,0.726337448559671
"4285","Los Angeles",6.274688618,1180,0.469932297889287
"4286","Sacramento ",3.677530383,114,0.312328767123288
"4287","El Dorado",2.564069379,16,0.296296296296296
"4288","Alameda ",4.6106677385,204,0.521739130434783
"4289","Alameda ",5.985556416,337,0.861892583120205
"4290","San Mateo",1.917797945,4,0.023121387283237
"4291","Santa Clara",3.322358248,72,0.176904176904177
"4292","Los Angeles",5.691387374,732,0.291517323775388
"4293","Los Angeles",6.242553916,1146,0.456391875746714
"4294","Los Angeles",6.92608896,1688,0.672242134607726
"4295","Orange ",6.114884762,375,0.616776315789474
"4296","Orange ",3.53475867966667,31,0.0509868421052632
"4297","San Bernardino",4.423785872,129.5,0.283991228070175
"4298","Riverside ",6.56582216,467,0.901544401544402
"4299","Orange ",3.63096601,44,0.0723684210526316
"4300","Contra Costa",4.37951605,115.5,0.502173913043478
"4301","Sonoma ",3.9795723,68,0.56198347107438
"4302","San Francisco",3.741632322,53.5,0.220164609053498
"4303","Sutter ",5.376073066,9,0.428571428571429
"4304","San Bernardino",4.899517018,167,0.366228070175439
"4305","Kern ",4.851005073,64.5,0.265432098765432
"4306","Alameda ",3.311306598,46,0.117647058823529
"4307","Contra Costa",4.14127586666667,101,0.439130434782609
"4308","Orange ",3.3801347835,19,0.03125
"4309","Alameda ",4.170202786,137,0.350383631713555
"4310","Kern ",6.9515419815,212,0.872427983539095
"4311","Merced ",6.69234722125,56,0.875
"4312","Santa Clara",4.092780528,163,0.4004914004914
"4313","Kern ",4.618563289,44.5,0.183127572016461
"4314","Calaveras ",2.6175022955,4.5,0.321428571428571
"4315","Orange ",8.722179045,604,0.993421052631579
"4316","Alameda ",4.413373336,174,0.445012787723785
"4317","Monterey ",3.436055215,31,0.298076923076923
"4318","Monterey ",2.530387407,10.5,0.100961538461538
"4319","Sacramento ",4.25316067,179,0.49041095890411
"4320","San Bernardino",6.594407595,366,0.802631578947368
"4321","Shasta ",3.1884236,19,0.38
"4322","Orange ",3.049288555,8,0.0131578947368421
"4323","Los Angeles",9.161088913,2474,0.9852648347272
"4324","Orange ",4.999188485,201,0.330592105263158
"4325","Orange ",4.897184883,186,0.305921052631579
"4326","Alameda ",5.444204967,305,0.780051150895141
"4327","Los Angeles",7.322762539,1947,0.775388291517324
"4328","Los Angeles",5.587455498,652.5,0.259856630824373
"4329","Santa Clara",5.286800131,325,0.798525798525799
"4330","Solano ",3.860503736,39.5,0.415789473684211
"4331","Riverside ",3.660886576,157,0.303088803088803
"4332","Los Angeles",6.99143808966667,1738,0.692154520111509
"4333","San Bernardino",2.883922518,33,0.0723684210526316
"4334","Santa Clara",4.402704896,208,0.511056511056511
"4335","San Diego",5.211713102,513.5,0.69674355495251
"4336","Sacramento ",2.952589402,57,0.156164383561644
"4337","Riverside ",3.141692907,81.5,0.157335907335907
"4338","Riverside ",3.14612059766667,83,0.16023166023166
"4339","San Diego",5.66089734,605,0.82089552238806
"4340","Sacramento ",5.1533736275,272,0.745205479452055
"4341","Riverside ",4.404967586,258,0.498069498069498
"4342","San Bernardino",6.549781461,358,0.785087719298246
"4343","San Francisco",4.525343885,115.5,0.475308641975309
"4344","Los Angeles",7.727065939,2155,0.858223815213063
"4345","Los Angeles",7.027349931,1762,0.701712465153325
