,GEOID,AreaWeightScore10,PollutionScore,Match,,
3775,6085512603,6.743731834,6.743731834,TRUE,,
3776,6037209520,6.927022254,6.927022254,TRUE,,
3777,6037540102,7.597748093,7.597748093,TRUE,,
3778,6017030804,1.774244861,3.170856986,FALSE,,
3779,6037123902,6.257856894,6.257856894,TRUE,,
3780,6019005607,5.839648254,5.839648254,TRUE,,
3781,6059086402,6.903822206,6.903822206,TRUE,,
3782,6073008503,3.112221901,5.636100132,FALSE,,
3783,6085500500,5.033071338,5.033071338,TRUE,,
3784,6067008208,1.833425553,3.219636889,FALSE,,
3785,6037124600,6.116540876,6.116540876,TRUE,,
3786,6037920048,1.834121243,5.882164232,FALSE,,
3787,6037212101,6.37966773,6.37966773,TRUE,,
3788,6061020104,2.84864726,2.84864726,TRUE,,
3789,6053014500,3.484248946,6.076969468,FALSE,,
3790,6099000304,7.085123298,7.085123298,TRUE,,
3791,6037461501,4.357604563,4.357604563,TRUE,,
3792,6037237201,5.806886247,5.806886247,TRUE,,
3793,6073020037,6.159949777,6.159949777,TRUE,,
3794,6013359104,1.430987623,4.340803113,FALSE,,
3795,6065046200,6.573952751,6.573952751,TRUE,,
3796,6037577000,6.600841948,6.600841948,TRUE,,
3797,6073002803,3.034526154,3.034526154,TRUE,,
3798,6037214504,6.148060036,6.148060036,TRUE,,
3799,6019003808,5.21883315,5.21883315,TRUE,,
3800,6079012705,1.571573867,4.069414084,FALSE,,
3801,6037192520,6.309529064,6.309529064,TRUE,,
3802,6067007905,2.927704758,2.927704758,TRUE,,
3803,6037480202,6.319264184,6.319264184,TRUE,,
3804,6073004102,6.098923472,6.098923472,TRUE,,
3805,6095251701,1.172472368,5.34221162,FALSE,,
3806,6037555300,3.938168619,7.852003885,FALSE,,
3807,6067005510,3.936455679,3.936455679,TRUE,,
3808,6083001206,2.967416271,5.707123606,FALSE,,
3809,6037535802,5.546090858,5.546090858,TRUE,,
3810,6037267800,6.471607731,6.471607731,TRUE,,
3811,6001451403,3.915377662,3.915377662,TRUE,,
3812,6077003305,5.425003692,5.425003692,TRUE,,
3813,6059087806,5.868348653,5.868348653,TRUE,,
3814,6097153104,5.110934228,5.110934228,TRUE,,
3815,6085501501,2.591136643,5.196140546,FALSE,,
3816,6085512509,2.257647988,4.407324541,FALSE,,
3817,6073007702,2.787861382,2.787861382,TRUE,,
3818,6007003300,2.801198462,5.026975312,FALSE,,
3819,6075013200,4.567938629,4.567938629,TRUE,,
3820,6073014701,4.387245701,4.387245701,TRUE,,
3821,6085512039,5.012293717,5.012293717,TRUE,,
3822,6059062650,6.675913239,6.675913239,TRUE,,
3823,6037670002,5.193156038,5.193156038,TRUE,,
3824,6041106001,2.353754647,5.104570339,FALSE,,
3825,6099003205,2.724057026,6.632998392,FALSE,,
3826,6067007906,3.899409238,3.899409238,TRUE,,
3827,6065045124,2.214952048,2.214952048,TRUE,,
3828,6059062636,4.175079963,4.175079963,TRUE,,
3829,6037901014,3.377830643,3.377830643,TRUE,,
3830,6061021106,1.785657121,1.785657121,TRUE,,
3831,6019001700,7.903231691,7.903231691,TRUE,,
3832,6085512307,4.61165762,4.61165762,TRUE,,
3833,6013304004,1.68615317,3.799948553,FALSE,,
3834,6061020200,3.180485798,3.180485798,TRUE,,
3835,6081612900,2.141145749,4.766862361,FALSE,,
3836,6085503121,3.333004125,5.861547611,FALSE,,
3837,6037191901,7.691076397,7.691076397,TRUE,,
3838,6037463602,5.775144641,5.775144641,TRUE,,
3839,6097151309,1.398197977,3.329452606,FALSE,,
3840,6059063904,3.273446576,7.266936561,FALSE,,
3841,6085509403,5.19276979,5.19276979,TRUE,,
3842,6065042738,4.589216455,4.589216455,TRUE,,
3843,6075022803,4.607726477,4.607726477,TRUE,,
3844,6059042337,4.11526024,4.11526024,TRUE,,
3845,6107003700,6.362423992,6.362423992,TRUE,,
3846,6067009404,3.230891457,3.230891457,TRUE,,
3847,6065040605,4.696295783,4.696295783,TRUE,,
3848,6073010012,4.272140478,4.272140478,TRUE,,
3849,6095250104,2.212192795,2.212192795,TRUE,,
3850,6065045118,3.249128395,3.249128395,TRUE,,
3851,6087122004,2.191605519,3.687358264,FALSE,,
3852,6037530400,7.416776551,7.416776551,TRUE,,
3853,6065042217,4.327660905,4.327660905,TRUE,,
3854,6113010201,7.086689307,7.086689307,TRUE,,
3855,6007001800,3.469810323,3.469810323,TRUE,,
3856,6019005915,5.293595674,5.293595674,TRUE,,
3857,6025012004,2.687406563,5.29540024,FALSE,,
3858,6065040618,8.141872705,8.141872705,TRUE,,
3859,6073010300,4.777861891,4.777861891,TRUE,,
3860,6029001901,6.134254026,6.134254026,TRUE,,
3861,6029002823,4.248011452,4.248011452,TRUE,,
3862,6037575001,2.873320906,6.054397017,FALSE,,
3863,6023011000,1.09717934,3.518102196,FALSE,,
3864,6073017901,2.630143774,5.6274909,FALSE,,
3865,6075030700,2.846898632,2.846898632,TRUE,,
3866,6037550502,2.389779422,7.230617158,FALSE,,
3867,6001435300,3.263718654,3.263718654,TRUE,,
3868,6037408003,5.687235803,5.687235803,TRUE,,
3869,6037404806,3.947908398,7.900683939,FALSE,,
3870,6077000803,8.790339187,8.790339187,TRUE,,
3871,6081605501,5.226740594,5.226740594,TRUE,,
3872,6073017051,3.026298658,3.026298658,TRUE,,
3873,6037143302,6.081567488,6.081567488,TRUE,,
3874,6037670500,1.301485448,4.439125948,FALSE,,
3875,6073009108,6.301819497,6.301819497,TRUE,,
3876,6067009647,2.312043372,2.312043372,TRUE,,
3877,6037402301,6.464459329,6.464459329,TRUE,,
3878,6071005300,3.406344377,6.733833452,FALSE,,
3879,6037404402,8.25520917,8.25520917,TRUE,,
3880,6041102100,1.013307122,3.402004874,FALSE,,
3881,6073018521,4.598594294,4.598594294,TRUE,,
3882,6041127000,1.246557277,2.949210858,FALSE,,
3883,6073015901,5.731169764,5.731169764,TRUE,,
3884,6037262704,6.527622264,6.527622264,TRUE,,
3885,6111008900,1.436440098,5.012946906,FALSE,,
3886,6073019105,1.637451538,3.938490074,FALSE,,
3887,6109003102,3.631256823,3.631256823,TRUE,,
3888,6081602400,2.909215429,5.393310195,FALSE,,
3889,6099000403,4.970745569,4.970745569,TRUE,,
3890,6081611600,1.878738294,4.805679774,FALSE,,
3891,6061021040,1.012723008,2.059245739,FALSE,,
3892,6075035400,2.953903624,2.953903624,TRUE,,
3893,6061021039,2.093217126,2.093217126,TRUE,,
3894,6041121200,NA,NA,TRUE,,
3895,6001400800,0.986283062,6.099497157,FALSE,,
3896,6037400404,3.856946387,3.856946387,TRUE,,
3897,6087100900,1.190149656,3.835000246,FALSE,,
3898,6073015405,3.056022214,3.056022214,TRUE,,
3899,6067004301,4.342035241,4.342035241,TRUE,,
3900,6073016813,4.439530638,4.439530638,TRUE,,
3901,6059099307,4.616416514,4.616416514,TRUE,,
3902,6029003304,3.940967177,7.308770955,FALSE,,
3903,6071004202,6.24834036,6.24834036,TRUE,,
3904,6037464200,2.579658261,4.681630892,FALSE,,
3905,6061020717,3.913617435,3.913617435,TRUE,,
3906,6037540800,3.850978217,7.147908216,FALSE,,
3907,6085508503,3.863590066,3.863590066,TRUE,,
3908,6053013000,1.626145579,4.514611616,FALSE,,
3909,6073008337,1.305090909,3.065727911,FALSE,,
3910,6059001901,5.626503781,5.626503781,TRUE,,
3911,6037910810,2.297712645,4.636470577,FALSE,,
3912,6037670702,1.922833732,4.807395442,FALSE,,
3913,6075023001,3.320376687,5.90648531,FALSE,,
3914,6097153003,4.52182895,4.52182895,TRUE,,
3915,6111002901,2.491859493,6.405771531,FALSE,,
3916,6001451504,2.703446751,4.914470243,FALSE,,
3917,6059063603,7.794033703,7.794033703,TRUE,,
3918,6059086501,8.186131124,8.186131124,TRUE,,
3919,6037540400,8.130174748,8.130174748,TRUE,,
3920,6071007110,3.328615754,6.655785837,FALSE,,
3921,6085512514,4.344699478,4.344699478,TRUE,,
3922,6059001706,4.529334674,4.529334674,TRUE,,
3923,6073005103,3.343187652,5.846053447,FALSE,,
3924,6087110700,1.744162291,5.179309485,FALSE,,
3925,6077004404,3.068538846,6.51021326,FALSE,,
3926,6059062635,3.626342926,3.626342926,TRUE,,
3927,6013355310,3.272128105,3.272128105,TRUE,,
3928,6073019701,4.634348603,4.634348603,TRUE,,
3929,6085509109,5.226593325,5.226593325,TRUE,,
3930,6065940600,3.508273896,3.508273896,TRUE,,
3931,6067007904,3.307936741,3.307936741,TRUE,,
3932,6037265203,5.821217842,5.821217842,TRUE,,
3933,6037408139,7.23997315,7.23997315,TRUE,,
3934,6073018524,4.496782909,4.496782909,TRUE,,
3935,6037109700,5.836416155,5.836416155,TRUE,,
3936,6073013401,5.211502175,5.211502175,TRUE,,
3937,6085504416,4.61679344,4.61679344,TRUE,,
3938,6075010901,4.599279172,4.599279172,TRUE,,
3939,6081611300,1.008185443,4.318813112,FALSE,,
3940,6085507302,0.895436777,3.455233345,FALSE,,
3941,6073019002,5.438827743,5.438827743,TRUE,,
3942,6037403327,1.45678075,7.024819246,FALSE,,
3943,6111005307,5.563737574,5.563737574,TRUE,,
3944,6029003600,2.474928487,5.842657299,FALSE,,
3945,6065050701,3.883337957,3.883337957,TRUE,,
3946,6059075403,7.003263226,7.003263226,TRUE,,
3947,6001451201,4.418963552,4.418963552,TRUE,,
3948,6071000121,2.826429642,5.907711965,FALSE,,
3949,6053014800,5.993424244,5.993424244,TRUE,,
3950,6073019602,3.218051381,3.218051381,TRUE,,
3951,6037401312,6.545693404,6.545693404,TRUE,,
3952,6073016811,3.279188282,3.279188282,TRUE,,
3953,6059087704,5.373057241,5.373057241,TRUE,,
3954,6081603900,1.403773709,4.889183711,FALSE,,
3955,6013355119,3.348308028,3.348308028,TRUE,,
3956,6037294900,7.474542967,7.474542967,TRUE,,
3957,6037481604,6.263948035,6.263948035,TRUE,,
3958,6069000701,3.034563941,3.034563941,TRUE,,
3959,6037532800,7.524211134,7.524211134,TRUE,,
3960,6059052419,1.93233869,4.501261735,FALSE,,
3961,6037554900,6.297360073,6.297360073,TRUE,,
3962,6019001409,2.915851863,5.838941438,FALSE,,
3963,6097153711,4.395859154,4.395859154,TRUE,,
3964,6067007504,2.672761778,4.540445563,FALSE,,
3965,6085511704,1.888360913,4.092847227,FALSE,,
3966,6013313102,2.34781067,4.696815684,FALSE,,
3967,6037407301,3.043311191,6.206138804,FALSE,,
3968,6067003400,2.096237735,4.640913307,FALSE,,
3969,6111002000,4.187364846,4.187364846,TRUE,,
3970,6097150305,1.815782351,3.735660518,FALSE,,
3971,6067007301,1.989862695,5.367016834,FALSE,,
3972,6037215102,3.081543256,6.009800519,FALSE,,
3973,6013345111,3.313654153,3.313654153,TRUE,,
3974,6085512027,2.081062993,3.698501842,FALSE,,
3975,6065045103,2.667840183,2.667840183,TRUE,,
3976,6073015602,3.585631349,3.585631349,TRUE,,
3977,6029002701,6.457248476,6.457248476,TRUE,,
3978,6073004200,6.214528521,6.214528521,TRUE,,
3979,6071000118,2.059252998,4.759294522,FALSE,,
3980,6053013700,2.896890046,2.896890046,TRUE,,
3981,6065040302,2.265928107,5.202761663,FALSE,,
3982,6037431502,2.417073611,6.889679356,FALSE,,
3983,6099003700,8.922030456,8.922030456,TRUE,,
3984,6037228420,6.192653904,6.192653904,TRUE,,
3985,6085507402,0.90524843,3.328825736,FALSE,,
3986,6013337201,3.8619877,3.8619877,TRUE,,
3987,6071002039,1.742474667,5.272036402,FALSE,,
3988,6071010905,2.086105365,3.76244994,FALSE,,
3989,6071004505,2.427283166,5.170510213,FALSE,,
3990,6013371000,2.822674515,5.530776833,FALSE,,
3991,6071004512,2.578516036,5.306213115,FALSE,,
3992,6001409400,5.776773805,5.776773805,TRUE,,
3993,6037403702,4.575887829,4.575887829,TRUE,,
3994,6085501800,5.810183154,5.810183154,TRUE,,
3995,6059089105,2.936385931,5.966394898,FALSE,,
3996,6023000800,2.630370086,2.630370086,TRUE,,
3997,6111007903,3.803064571,3.803064571,TRUE,,
3998,6111005308,5.563737574,5.563737574,TRUE,,
3999,6059011101,6.12889413,6.12889413,TRUE,,
4000,6037400603,2.677556243,5.004478211,FALSE,,
4001,6081602500,3.000734535,3.000734535,TRUE,,
4002,6053013100,1.516702607,3.756323113,FALSE,,
4003,6111003614,5.262386248,5.262386248,TRUE,,
4004,6085509202,5.634887203,5.634887203,TRUE,,
4005,6059099212,2.95463898,5.588989873,FALSE,,
4006,6073009307,2.960565718,5.351351352,FALSE,,
4007,6059075809,2.247720373,4.30584021,FALSE,,
4008,6037141306,3.142989203,6.607239183,FALSE,,
4009,6037272201,4.836293606,4.836293606,TRUE,,
4010,6019005403,5.490767251,5.490767251,TRUE,,
4011,6037920312,3.18651621,6.28203273,FALSE,,
4012,6081604103,6.288588955,6.288588955,TRUE,,
4013,6073013801,2.733793953,5.275768794,FALSE,,
4014,6029002001,7.1852444,7.1852444,TRUE,,
4015,6081600300,1.306188706,2.802100334,FALSE,,
4016,6047000401,2.013608646,6.488736478,FALSE,,
4017,6087123300,2.233067901,4.607445291,FALSE,,
4018,6077003119,5.13427013,5.13427013,TRUE,,
4019,6099003608,2.049132422,5.440593176,FALSE,,
4020,6077005131,7.5932579,7.5932579,TRUE,,
4021,6073021002,4.015625709,4.015625709,TRUE,,
4022,6073002711,3.051292378,6.125395441,FALSE,,
4023,6037191301,6.120055919,6.120055919,TRUE,,
4024,6059088903,5.849209828,5.849209828,TRUE,,
4025,6001408100,1.741220058,2.99441848,FALSE,,
4026,6029003308,5.703225429,5.703225429,TRUE,,
4027,6065043267,3.65923786,3.65923786,TRUE,,
4028,6037408505,5.774549612,5.774549612,TRUE,,
4029,6089010400,1.854041403,4.257179866,FALSE,,
4030,6037570602,3.24754398,6.618333613,FALSE,,
4031,6071010422,2.608282835,2.608282835,TRUE,,
4032,6059062654,3.337003686,5.751333781,FALSE,,
4033,6067009649,2.294982078,2.294982078,TRUE,,
4034,6073020032,2.823157974,2.823157974,TRUE,,
4035,6073020015,3.44414827,3.44414827,TRUE,,
4036,6061023000,3.069748342,3.069748342,TRUE,,
4037,6079012503,1.278651635,3.662122119,FALSE,,
4038,6057000104,2.998934789,2.998934789,TRUE,,
4039,6065042005,5.281980196,5.281980196,TRUE,,
4040,6071002803,5.99145345,5.99145345,TRUE,,
4041,6037206303,7.710143487,7.710143487,TRUE,,
4042,6071011002,0.921639721,4.42031408,FALSE,,
4043,6037910213,1.505314136,4.514907008,FALSE,,
4044,6053011604,0.943213422,2.103675831,FALSE,,
4045,6037535400,7.997671801,7.997671801,TRUE,,
4046,6037219700,7.350370426,7.350370426,TRUE,,
4047,6071010039,1.758204358,3.160191543,FALSE,,
4048,6059063005,4.537471961,4.537471961,TRUE,,
4049,6065040606,5.069931355,5.069931355,TRUE,,
4050,6037117102,5.342508433,5.342508433,TRUE,,
4051,6071004601,6.279398287,6.279398287,TRUE,,
4052,6037408138,3.272762653,7.643722424,FALSE,,
4053,6075025200,4.93120355,4.93120355,TRUE,,
4054,6107001011,8.60084096,8.60084096,TRUE,,
4055,6013355120,3.348308028,3.348308028,TRUE,,
4056,6013302013,1.34837349,4.338028493,FALSE,,
4057,6053014302,6.060246858,6.060246858,TRUE,,
4058,6037211701,5.505610805,5.505610805,TRUE,,
4059,6067002000,6.707180273,6.707180273,TRUE,,
4060,6113011304,5.105013922,5.105013922,TRUE,,
4061,6059001507,7.323578047,7.323578047,TRUE,,
4062,6037212701,6.087310446,6.087310446,TRUE,,
4063,6037237720,6.10577925,6.10577925,TRUE,,
4064,6059021828,1.52455293,4.309026937,FALSE,,
4065,6097150901,5.831505149,5.831505149,TRUE,,
4066,6037221210,5.77433579,5.77433579,TRUE,,
4067,6065043229,3.157356569,3.157356569,TRUE,,
4068,6019002702,5.814618842,5.814618842,TRUE,,
4069,6001437702,2.784091516,2.784091516,TRUE,,
4070,6073016807,4.589634249,4.589634249,TRUE,,
4071,6037702700,6.648273669,6.648273669,TRUE,,
4072,6037530101,7.17837962,7.17837962,TRUE,,
4073,6065049400,2.046204078,4.051487849,FALSE,,
4074,6067008140,3.009825669,3.009825669,TRUE,,
4075,6013380001,3.132114808,6.32341536,FALSE,,
4076,6067004701,5.666917967,5.666917967,TRUE,,
4077,6037300902,6.123092289,6.123092289,TRUE,,
4078,6083002906,2.608541301,4.837973748,FALSE,,
4079,6071011407,2.021070319,2.021070319,TRUE,,
4080,6059074701,5.614095165,5.614095165,TRUE,,
4081,6001404501,1.22035119,3.533230421,FALSE,,
4082,6073019205,4.296342796,4.296342796,TRUE,,
4083,6085509801,1.579055606,4.270080325,FALSE,,
4084,6077001101,4.613465216,4.613465216,TRUE,,
4085,6097150100,4.920480439,4.920480439,TRUE,,
4086,6081604800,4.75409537,4.75409537,TRUE,,
4087,6087100300,1.505354287,4.368465115,FALSE,,
4088,6017990000,NA,NA,TRUE,,
4089,6039000514,5.410641122,5.410641122,TRUE,,
4090,6037293204,6.969095292,6.969095292,TRUE,,
4091,6013314105,3.047609199,6.530773929,FALSE,,
4092,6013319001,2.133587121,4.157173078,FALSE,,
4093,6089011600,1.392016529,3.725758739,FALSE,,
4094,6037134906,6.966602029,6.966602029,TRUE,,
4095,6037132101,6.899038148,6.899038148,TRUE,,
4096,6019004504,6.960381078,6.960381078,TRUE,,
4097,6089010807,1.218787096,2.508480145,FALSE,,
4098,6013367100,1.514658826,4.791942834,FALSE,,
4099,6037183101,5.223266281,5.223266281,TRUE,,
4100,6073018619,5.292699187,5.292699187,TRUE,,
4101,6037500403,2.160334078,8.201063698,FALSE,,
4102,6087120800,1.252532008,4.962716689,FALSE,,
4103,6059052505,5.287981484,5.287981484,TRUE,,
4104,6071006402,5.143373116,5.143373116,TRUE,,
4105,6061021103,4.757403547,4.757403547,TRUE,,
4106,6065042624,4.641599097,4.641599097,TRUE,,
4107,6073003004,3.645297053,3.645297053,TRUE,,
4108,6097152401,2.383266769,3.87240587,FALSE,,
4109,6037406601,4.964028233,4.964028233,TRUE,,
4110,6059052433,6.287222165,6.287222165,TRUE,,
4111,6013346204,1.98418727,1.98418727,TRUE,,
4112,6097154308,2.764552202,2.764552202,TRUE,,
4113,6067004603,4.790312862,4.790312862,TRUE,,
4114,6037407502,5.025165979,5.025165979,TRUE,,
4115,6029005804,4.851005073,4.851005073,TRUE,,
4116,6037573401,4.006646235,7.55571661,FALSE,,
4117,6001435104,2.033746541,3.293990395,FALSE,,
4118,6111001202,3.630778838,3.630778838,TRUE,,
4119,6097154305,3.559426276,3.559426276,TRUE,,
4120,6071009906,2.767763623,2.767763623,TRUE,,
4121,6081611200,2.768579983,2.768579983,TRUE,,
4122,6067008210,2.386416624,2.386416624,TRUE,,
4123,6001430900,4.546678831,4.546678831,TRUE,,
4124,6073020023,1.943284355,4.732415314,FALSE,,
4125,6037600304,5.51614497,5.51614497,TRUE,,
4126,6037408302,2.772673098,8.010498682,FALSE,,
4127,6073008347,2.851111812,2.851111812,TRUE,,
4128,6065042745,4.52290266,4.52290266,TRUE,,
4129,6037532303,4.540584706,7.860582492,FALSE,,
4130,6073015406,2.131312936,2.131312936,TRUE,,
4131,6065042751,4.018013537,4.018013537,TRUE,,
4132,6029006202,6.618396226,6.618396226,TRUE,,
4133,6073017112,2.453712837,5.245717393,FALSE,,
4134,6019004303,1.528795102,4.504874131,FALSE,,
4135,6085507004,4.266307817,4.266307817,TRUE,,
4136,6037910210,3.249812631,3.249812631,TRUE,,
4137,6007000201,3.707494564,3.707494564,TRUE,,
4138,6067007106,1.250142018,2.204335419,FALSE,,
4139,6071002610,5.370265986,5.370265986,TRUE,,
4140,6073009109,3.140947767,5.641631641,FALSE,,
4141,6067009501,1.667677903,6.310671886,FALSE,,
4142,6019006700,7.283709902,7.283709902,TRUE,,
4143,6065043319,3.690324753,3.690324753,TRUE,,
4144,6067008912,4.44302688,4.44302688,TRUE,,
4145,6083002933,2.612971741,3.914062561,FALSE,,
4146,6001432400,NA,NA,TRUE,,
4147,6001450609,5.321216958,5.321216958,TRUE,,
4148,6019000902,7.629135544,7.629135544,TRUE,,
4149,6095252914,2.753462607,2.753462607,TRUE,,
4150,6095252317,1.168045503,4.249816373,FALSE,,
4151,6001421100,2.124949522,2.124949522,TRUE,,
4152,6037276605,5.361319574,5.361319574,TRUE,,
4153,6083001909,1.747473371,3.229074674,FALSE,,
4154,6059063906,5.027635389,5.027635389,TRUE,,
4155,6097154202,3.681773054,3.681773054,TRUE,,
4156,6061021130,1.06610639,2.262651097,FALSE,,
4157,6023000200,4.048478128,4.048478128,TRUE,,
4158,6037573201,7.245418926,7.245418926,TRUE,,
4159,6097153705,1.384709517,4.386729656,FALSE,,
4160,6087120302,1.988521577,3.972014136,FALSE,,
4161,6059062641,2.148448499,3.964252766,FALSE,,
4162,6085508003,4.301802597,4.301802597,TRUE,,
4163,6059001802,3.461696795,7.106953916,FALSE,,
4164,6037104203,6.027871847,6.027871847,TRUE,,
4165,6037117202,5.788027245,5.788027245,TRUE,,
4166,6075026403,2.931991666,6.576013478,FALSE,,
4167,6019001000,8.101852898,8.101852898,TRUE,,
4168,6013302005,2.597783803,4.617541783,FALSE,,
4169,6057000105,3.206424669,3.206424669,TRUE,,
4170,6065050600,5.329048593,5.329048593,TRUE,,
4171,6113010607,2.755343267,5.414621238,FALSE,,
4172,6065043220,4.17914652,4.17914652,TRUE,,
4173,6099000602,3.637377585,7.180209033,FALSE,,
4174,6073017057,4.573731271,4.573731271,TRUE,,
4175,6037103101,4.507214917,4.507214917,TRUE,,
4176,6021010101,4.236895219,4.236895219,TRUE,,
4177,6065040303,2.226477764,5.699902839,FALSE,,
4178,6077005220,2.041006362,3.636946453,FALSE,,
4179,6037702102,5.542641352,5.542641352,TRUE,,
4180,6013330000,1.333452273,5.446516853,FALSE,,
4181,6085512055,4.165834417,4.165834417,TRUE,,
4182,6067007501,5.979183395,5.979183395,TRUE,,
4183,6037181000,2.348855655,6.500497724,FALSE,,
4184,6037541605,3.674274226,6.715726643,FALSE,,
4185,6081601400,2.358178902,4.727545884,FALSE,,
4186,6111007505,3.575147479,3.575147479,TRUE,,
4187,6013303206,4.87948293,4.87948293,TRUE,,
4188,6037143603,7.413422438,7.413422438,TRUE,,
4189,6037137103,6.381056042,6.381056042,TRUE,,
4190,6065040102,7.671025236,7.671025236,TRUE,,
4191,6059099407,5.379199092,5.379199092,TRUE,,
4192,6103001102,5.333723347,5.333723347,TRUE,,
4193,6017030301,1.679831013,2.913957168,FALSE,,
4194,6073003502,6.051098272,6.051098272,TRUE,,
4195,6001441601,1.873945807,3.65305031,FALSE,,
4196,6037603801,5.957199298,5.957199298,TRUE,,
4197,6071007303,7.860817896,7.860817896,TRUE,,
4198,6073010202,5.014764352,5.014764352,TRUE,,
4199,6037536102,4.784382795,9.206473341,FALSE,,
4200,6001436700,4.735682267,4.735682267,TRUE,,
4201,6041112202,3.200231129,6.242697894,FALSE,,
4202,6073017059,3.348693174,3.348693174,TRUE,,
4203,6001408900,3.017345959,6.394625476,FALSE,,
4204,6007000901,4.137054326,4.137054326,TRUE,,
4205,6017031100,2.475443161,4.362097107,FALSE,,
4206,6071011700,2.058276676,5.559248234,FALSE,,
4207,6001430500,4.70366849,4.70366849,TRUE,,
4208,6001420402,2.14589221,6.718878172,FALSE,,
4209,6037461000,5.768249954,5.768249954,TRUE,,
4210,6095251600,1.654733064,5.959990879,FALSE,,
4211,6037980012,5.539255387,5.539255387,TRUE,,
4212,6099003906,5.323547578,5.323547578,TRUE,,
4213,6073021800,1.785068525,5.722135037,FALSE,,
4214,6037980015,7.915272878,7.915272878,TRUE,,
4215,6037109400,5.62785866,5.62785866,TRUE,,
4216,6037232800,7.802256634,7.802256634,TRUE,,
4217,6037980039,2.623577578,7.669606405,FALSE,,
4218,6037224310,6.485449067,6.485449067,TRUE,,
4219,6059099418,6.36983518,6.36983518,TRUE,,
4220,6075010102,5.127019145,5.127019145,TRUE,,
4221,6037552200,6.988920331,6.988920331,TRUE,,
4222,6037408301,3.001175481,8.734042066,FALSE,,
4223,6077005502,3.491770803,6.910772431,FALSE,,
4224,6073008102,2.637882438,2.637882438,TRUE,,
4225,6013389200,1.233811456,5.56763109,FALSE,,
4226,6001428000,4.904918882,4.904918882,TRUE,,
4227,6019005100,6.447294298,6.447294298,TRUE,,
4228,6073017305,5.06835717,5.06835717,TRUE,,
4229,6001436800,5.314051016,5.314051016,TRUE,,
4230,6097152804,3.741194636,3.741194636,TRUE,,
4231,6085512310,6.542860286,6.542860286,TRUE,,
4232,6015000104,1.207903431,2.897276501,FALSE,,
4233,6111005006,6.337223071,6.337223071,TRUE,,
4234,6047001501,3.15161595,6.127898013,FALSE,,
4235,6037127603,6.115098585,6.115098585,TRUE,,
4236,6073003209,4.112360229,4.112360229,TRUE,,
4237,6059042330,3.44720805,3.44720805,TRUE,,
4238,6085507401,1.49370892,3.3078111,FALSE,,
4239,6013304001,2.449680241,5.072752974,FALSE,,
4240,6039000515,5.410641122,5.410641122,TRUE,,
4241,6029006404,5.297772792,5.297772792,TRUE,,
4242,6029002807,4.077300939,4.077300939,TRUE,,
4243,6099001100,2.14890952,6.237322901,FALSE,,
4244,6037199202,6.998610021,6.998610021,TRUE,,
4245,6037571201,5.973487483,5.973487483,TRUE,,
4246,6013379000,6.59460332,6.59460332,TRUE,,
4247,6085502908,3.238734225,3.238734225,TRUE,,
4248,6007002700,2.341301776,4.532234569,FALSE,,
4249,6071010009,4.519871131,4.519871131,TRUE,,
4250,6113010602,5.982637875,5.982637875,TRUE,,
4251,6065044407,4.61384345,4.61384345,TRUE,,
4252,6059042333,4.271958219,4.271958219,TRUE,,
4253,6085502103,4.492451507,4.492451507,TRUE,,
4254,6007002200,0.884639403,4.852890158,FALSE,,
4255,6077003808,6.789247281,6.789247281,TRUE,,
4256,6065042906,5.413896549,5.413896549,TRUE,,
4257,6085512021,3.569107613,3.569107613,TRUE,,
4258,6037207305,8.749090895,8.749090895,TRUE,,
4259,6025010102,5.777485823,5.777485823,TRUE,,
4260,6059086303,3.613745722,7.300134711,FALSE,,
4261,6073003101,4.385072626,4.385072626,TRUE,,
4262,6103000500,4.667718928,4.667718928,TRUE,,
4263,6037553902,6.807376145,6.807376145,TRUE,,
4264,6037900504,4.668279269,4.668279269,TRUE,,
4265,6077001400,5.770610635,5.770610635,TRUE,,
4266,6019000501,6.728825357,6.728825357,TRUE,,
4267,6081601301,5.116684321,5.116684321,TRUE,,
4268,6037650901,7.39301149,7.39301149,TRUE,,
4269,6089011900,1.033815708,2.692148707,FALSE,,
4270,6111000903,3.556938822,3.556938822,TRUE,,
4271,6059099509,2.920471596,6.533627399,FALSE,,
4272,6073017108,4.099946688,4.099946688,TRUE,,
4273,6037541801,6.619467926,6.619467926,TRUE,,
4274,6057000107,3.215879934,3.215879934,TRUE,,
4275,6073020706,3.460640937,3.460640937,TRUE,,
4276,6107000202,2.974011948,6.10957559,FALSE,,
4277,6037555001,6.46447054,6.46447054,TRUE,,
4278,6059032020,3.062433668,3.062433668,TRUE,,
4279,6007000300,5.230591605,5.230591605,TRUE,,
4280,6071004301,5.867378473,5.867378473,TRUE,,
4281,6013336201,1.987774925,5.489372759,FALSE,,
4282,6085509500,5.292738652,5.292738652,TRUE,,
4283,6001427300,2.91278589,6.274747291,FALSE,,
4284,6029004404,6.149606929,6.149606929,TRUE,,
4285,6037212202,6.274688618,6.274688618,TRUE,,
4286,6067008007,3.677530383,3.677530383,TRUE,,
4287,6017031700,1.265507456,2.564069379,FALSE,,
4288,6001450743,2.264655113,4.610667739,FALSE,,
4289,6001981900,5.985556416,5.985556416,TRUE,,
4290,6081609603,0.983415215,1.917797945,FALSE,,
4291,6085511200,3.322358248,3.322358248,TRUE,,
4292,6037294510,5.691387374,5.691387374,TRUE,,
